Day of Epi Dt,Measure Names,7 Day Average (conf+prob) (TT),7 Day Average (conf+prob),7 Day Average (conf+prob),Prelim end date,Prelim start date,7 Day Average (TT Text),County Parameter Cum Curve,Max. Window Max Daily Cases,Measure Values,Confirmed Cases By Epi Dt,Probable By Epi Dt,Stacked Confirm + Probable cases
16-Jan-21,Confirmed cases,377,377,,1/17/2021,1/3/2021,confirmed plus probable cases,Milwaukee County,1572,212,212,24,236
15-Jan-21,Confirmed cases,390,390,,1/16/2021,1/2/2021,confirmed plus probable cases,Milwaukee County,1572,268,268,63,331
14-Jan-21,Confirmed cases,410,410,,1/15/2021,1/1/2021,confirmed plus probable cases,Milwaukee County,1572,300,300,47,347
13-Jan-21,Confirmed cases,419,419,,1/14/2021,12/31/2020,confirmed plus probable cases,Milwaukee County,1572,360,360,73,433
12-Jan-21,Confirmed cases,428,428,,1/13/2021,12/30/2020,confirmed plus probable cases,Milwaukee County,1572,347,347,76,423
11-Jan-21,Confirmed cases,458,458,,1/12/2021,12/29/2020,confirmed plus probable cases,Milwaukee County,1572,490,490,127,617
10-Jan-21,Confirmed cases,462,462,,1/11/2021,12/28/2020,confirmed plus probable cases,Milwaukee County,1572,224,224,28,252
9-Jan-21,Confirmed cases,478,478,,1/10/2021,12/27/2020,confirmed plus probable cases,Milwaukee County,1572,301,301,31,332
8-Jan-21,Confirmed cases,498,498,,1/9/2021,12/26/2020,confirmed plus probable cases,Milwaukee County,1572,399,399,69,468
7-Jan-21,Confirmed cases,475,475,,1/8/2021,12/25/2020,confirmed plus probable cases,Milwaukee County,1572,357,357,57,414
6-Jan-21,Confirmed cases,477,477,,1/7/2021,12/24/2020,confirmed plus probable cases,Milwaukee County,1572,452,452,44,496
5-Jan-21,Confirmed cases,473,473,,1/6/2021,12/23/2020,confirmed plus probable cases,Milwaukee County,1572,529,529,101,630
4-Jan-21,Confirmed cases,466,466,,1/5/2021,12/22/2020,confirmed plus probable cases,Milwaukee County,1572,565,565,79,644
3-Jan-21,Confirmed cases,467,467,,1/4/2021,12/21/2020,confirmed plus probable cases,Milwaukee County,1572,329,329,33,362
2-Jan-21,Confirmed cases,461,461,,1/3/2021,12/20/2020,confirmed plus probable cases,Milwaukee County,1572,441,441,34,475
1-Jan-21,Confirmed cases,453,453,,1/2/2021,12/19/2020,confirmed plus probable cases,Milwaukee County,1572,269,269,36,305
31-Dec-20,Confirmed cases,439,439,,1/1/2021,12/18/2020,confirmed plus probable cases,Milwaukee County,1572,385,385,46,431
30-Dec-20,Confirmed cases,420,420,,12/31/2020,12/17/2020,confirmed plus probable cases,Milwaukee County,1572,424,424,44,468
29-Dec-20,Confirmed cases,414,414,,12/30/2020,12/16/2020,confirmed plus probable cases,Milwaukee County,1572,528,528,51,579
28-Dec-20,Confirmed cases,399,399,,12/29/2020,12/15/2020,confirmed plus probable cases,Milwaukee County,1572,579,579,72,651
27-Dec-20,Confirmed cases,379,379,,12/28/2020,12/14/2020,confirmed plus probable cases,Milwaukee County,1572,293,293,27,320
26-Dec-20,Confirmed cases,375,375,,12/27/2020,12/13/2020,confirmed plus probable cases,Milwaukee County,1572,386,386,32,418
25-Dec-20,Confirmed cases,361,361,,12/26/2020,12/12/2020,confirmed plus probable cases,Milwaukee County,1572,200,200,9,209
24-Dec-20,Confirmed cases,388,388,,12/25/2020,12/11/2020,confirmed plus probable cases,Milwaukee County,1572,272,272,28,300
23-Dec-20,Confirmed cases,415,415,,12/24/2020,12/10/2020,confirmed plus probable cases,Milwaukee County,1572,363,363,60,423
22-Dec-20,Confirmed cases,428,428,,12/23/2020,12/9/2020,confirmed plus probable cases,Milwaukee County,1572,409,409,65,474
21-Dec-20,Confirmed cases,440,440,,12/22/2020,12/8/2020,confirmed plus probable cases,Milwaukee County,1572,438,438,76,514
20-Dec-20,Confirmed cases,459,459,,12/21/2020,12/7/2020,confirmed plus probable cases,Milwaukee County,1572,272,272,21,293
19-Dec-20,Confirmed cases,461,461,,12/20/2020,12/6/2020,confirmed plus probable cases,Milwaukee County,1572,284,284,31,315
18-Dec-20,Confirmed cases,483,483,,12/19/2020,12/5/2020,confirmed plus probable cases,Milwaukee County,1572,350,350,49,399
17-Dec-20,Confirmed cases,513,513,,12/18/2020,12/4/2020,confirmed plus probable cases,Milwaukee County,1572,404,404,86,490
16-Dec-20,Confirmed cases,524,524,,12/17/2020,12/3/2020,confirmed plus probable cases,Milwaukee County,1572,444,444,72,516
15-Dec-20,Confirmed cases,542,542,,12/16/2020,12/2/2020,confirmed plus probable cases,Milwaukee County,1572,467,467,90,557
14-Dec-20,Confirmed cases,551,551,,12/15/2020,12/1/2020,confirmed plus probable cases,Milwaukee County,1572,540,540,108,648
13-Dec-20,Confirmed cases,576,576,,12/14/2020,11/30/2020,confirmed plus probable cases,Milwaukee County,1572,283,283,22,305
12-Dec-20,Confirmed cases,585,585,,12/13/2020,11/29/2020,confirmed plus probable cases,Milwaukee County,1572,436,436,36,472
11-Dec-20,Confirmed cases,584,584,,12/12/2020,11/28/2020,confirmed plus probable cases,Milwaukee County,1572,539,539,67,606
10-Dec-20,Confirmed cases,592,592,,12/11/2020,11/27/2020,confirmed plus probable cases,Milwaukee County,1572,522,522,47,569
9-Dec-20,Confirmed cases,609,609,,12/10/2020,11/26/2020,confirmed plus probable cases,Milwaukee County,1572,586,586,53,639
8-Dec-20,Confirmed cases,629,629,,12/9/2020,11/25/2020,confirmed plus probable cases,Milwaukee County,1572,545,545,77,622
7-Dec-20,Confirmed cases,665,665,,12/8/2020,11/24/2020,confirmed plus probable cases,Milwaukee County,1572,724,724,95,819
6-Dec-20,Confirmed cases,682,682,,12/7/2020,11/23/2020,confirmed plus probable cases,Milwaukee County,1572,338,338,32,370
5-Dec-20,Confirmed cases,710,710,,12/6/2020,11/22/2020,confirmed plus probable cases,Milwaukee County,1572,425,425,43,468
4-Dec-20,Confirmed cases,721,721,,12/5/2020,11/21/2020,confirmed plus probable cases,Milwaukee County,1572,574,574,84,658
3-Dec-20,Confirmed cases,731,731,,12/4/2020,11/20/2020,confirmed plus probable cases,Milwaukee County,1572,576,576,112,688
2-Dec-20,Confirmed cases,681,681,,12/3/2020,11/19/2020,confirmed plus probable cases,Milwaukee County,1572,678,678,106,784
1-Dec-20,Confirmed cases,679,679,,12/2/2020,11/18/2020,confirmed plus probable cases,Milwaukee County,1572,781,781,90,871
30-Nov-20,Confirmed cases,671,671,,12/1/2020,11/17/2020,confirmed plus probable cases,Milwaukee County,1572,843,843,95,938
29-Nov-20,Confirmed cases,666,666,,11/30/2020,11/16/2020,confirmed plus probable cases,Milwaukee County,1572,531,531,34,565
28-Nov-20,Confirmed cases,651,651,,11/29/2020,11/15/2020,confirmed plus probable cases,Milwaukee County,1572,512,512,36,548
27-Nov-20,Confirmed cases,657,657,,11/28/2020,11/14/2020,confirmed plus probable cases,Milwaukee County,1572,668,668,58,726
26-Nov-20,Confirmed cases,665,665,,11/27/2020,11/13/2020,confirmed plus probable cases,Milwaukee County,1572,312,312,24,336
25-Nov-20,Confirmed cases,733,733,,11/26/2020,11/12/2020,confirmed plus probable cases,Milwaukee County,1572,718,718,57,775
24-Nov-20,Confirmed cases,748,748,,11/25/2020,11/11/2020,confirmed plus probable cases,Milwaukee County,1572,745,745,67,812
23-Nov-20,Confirmed cases,769,769,,11/24/2020,11/10/2020,confirmed plus probable cases,Milwaukee County,1572,824,824,80,904
22-Nov-20,Confirmed cases,810,810,,11/23/2020,11/9/2020,confirmed plus probable cases,Milwaukee County,1572,431,431,29,460
21-Nov-20,Confirmed cases,816,816,,11/22/2020,11/8/2020,confirmed plus probable cases,Milwaukee County,1572,535,535,53,588
20-Nov-20,Confirmed cases,815,815,,11/21/2020,11/7/2020,confirmed plus probable cases,Milwaukee County,1572,694,694,90,784
19-Nov-20,Confirmed cases,859,859,,11/20/2020,11/6/2020,confirmed plus probable cases,Milwaukee County,1572,736,736,75,811
18-Nov-20,Confirmed cases,912,912,,11/19/2020,11/5/2020,confirmed plus probable cases,Milwaukee County,1572,798,798,82,880
17-Nov-20,Confirmed cases,953,953,,11/18/2020,11/4/2020,confirmed plus probable cases,Milwaukee County,1572,871,871,88,959
16-Nov-20,Confirmed cases,1001,1001,,11/17/2020,11/3/2020,confirmed plus probable cases,Milwaukee County,1572,1079,1079,114,1193
15-Nov-20,Confirmed cases,1055,1055,,11/16/2020,11/2/2020,confirmed plus probable cases,Milwaukee County,1572,466,466,33,499
14-Nov-20,Confirmed cases,1090,1090,,11/15/2020,11/1/2020,confirmed plus probable cases,Milwaukee County,1572,540,540,41,581
13-Nov-20,Confirmed cases,1122,1122,,11/14/2020,10/31/2020,confirmed plus probable cases,Milwaukee County,1572,974,974,120,1094
12-Nov-20,Confirmed cases,1155,1155,,11/13/2020,10/30/2020,confirmed plus probable cases,Milwaukee County,1572,1060,1060,121,1181
11-Nov-20,Confirmed cases,1175,1175,,11/12/2020,10/29/2020,confirmed plus probable cases,Milwaukee County,1572,1033,1033,137,1170
10-Nov-20,Confirmed cases,1198,1198,,11/11/2020,10/28/2020,confirmed plus probable cases,Milwaukee County,1572,1218,1218,75,1293
9-Nov-20,Confirmed cases,1201,1201,,11/10/2020,10/27/2020,confirmed plus probable cases,Milwaukee County,1572,1467,1467,105,1572
8-Nov-20,Confirmed cases,1175,1175,,11/9/2020,10/26/2020,confirmed plus probable cases,Milwaukee County,1572,697,697,47,744
7-Nov-20,Confirmed cases,1173,1173,,11/8/2020,10/25/2020,confirmed plus probable cases,Milwaukee County,1572,745,745,59,804
6-Nov-20,Confirmed cases,1160,1160,,11/7/2020,10/24/2020,confirmed plus probable cases,Milwaukee County,1572,1245,1245,76,1321
5-Nov-20,Confirmed cases,1110,1110,,11/6/2020,10/23/2020,confirmed plus probable cases,Milwaukee County,1572,1247,1247,74,1321
4-Nov-20,Confirmed cases,1054,1054,,11/5/2020,10/22/2020,confirmed plus probable cases,Milwaukee County,1572,1273,1273,62,1335
3-Nov-20,Confirmed cases,1001,1001,,11/4/2020,10/21/2020,confirmed plus probable cases,Milwaukee County,1572,1241,1241,75,1316
2-Nov-20,Confirmed cases,938,938,,11/3/2020,10/20/2020,confirmed plus probable cases,Milwaukee County,1572,1315,1315,72,1387
1-Nov-20,Confirmed cases,885,885,,11/2/2020,10/19/2020,confirmed plus probable cases,Milwaukee County,1572,677,677,56,733
31-Oct-20,Confirmed cases,848,848,,11/1/2020,10/18/2020,confirmed plus probable cases,Milwaukee County,1572,678,678,30,708
30-Oct-20,Confirmed cases,818,818,,10/31/2020,10/17/2020,confirmed plus probable cases,Milwaukee County,1572,915,915,59,974
29-Oct-20,Confirmed cases,780,780,,10/30/2020,10/16/2020,confirmed plus probable cases,Milwaukee County,1572,872,872,58,930
28-Oct-20,Confirmed cases,741,741,,10/29/2020,10/15/2020,confirmed plus probable cases,Milwaukee County,1572,914,914,50,964
27-Oct-20,Confirmed cases,705,705,,10/28/2020,10/14/2020,confirmed plus probable cases,Milwaukee County,1572,833,833,41,874
26-Oct-20,Confirmed cases,679,679,,10/27/2020,10/13/2020,confirmed plus probable cases,Milwaukee County,1572,968,968,46,1014
25-Oct-20,Confirmed cases,634,634,,10/26/2020,10/12/2020,confirmed plus probable cases,Milwaukee County,1572,451,451,24,475
24-Oct-20,Confirmed cases,616,616,,10/25/2020,10/11/2020,confirmed plus probable cases,Milwaukee County,1572,453,453,42,495
23-Oct-20,Confirmed cases,598,598,,10/24/2020,10/10/2020,confirmed plus probable cases,Milwaukee County,1572,676,676,34,710
22-Oct-20,Confirmed cases,576,576,,10/23/2020,10/9/2020,confirmed plus probable cases,Milwaukee County,1572,624,624,36,660
21-Oct-20,Confirmed cases,558,558,,10/22/2020,10/8/2020,confirmed plus probable cases,Milwaukee County,1572,663,663,48,711
20-Oct-20,Confirmed cases,532,532,,10/21/2020,10/7/2020,confirmed plus probable cases,Milwaukee County,1572,654,654,35,689
19-Oct-20,Confirmed cases,504,504,,10/20/2020,10/6/2020,confirmed plus probable cases,Milwaukee County,1572,663,663,38,701
18-Oct-20,Confirmed cases,486,486,,10/19/2020,10/5/2020,confirmed plus probable cases,Milwaukee County,1572,330,330,18,348
17-Oct-20,Confirmed cases,484,484,,10/18/2020,10/4/2020,confirmed plus probable cases,Milwaukee County,1572,351,351,21,372
16-Oct-20,Confirmed cases,482,482,,10/17/2020,10/3/2020,confirmed plus probable cases,Milwaukee County,1572,519,519,33,552
15-Oct-20,Confirmed cases,465,465,,10/16/2020,10/2/2020,confirmed plus probable cases,Milwaukee County,1572,496,496,42,538
14-Oct-20,Confirmed cases,457,457,,10/15/2020,10/1/2020,confirmed plus probable cases,Milwaukee County,1572,501,501,28,529
13-Oct-20,Confirmed cases,447,447,,10/14/2020,9/30/2020,confirmed plus probable cases,Milwaukee County,1572,443,443,49,492
12-Oct-20,Confirmed cases,443,443,,10/13/2020,9/29/2020,confirmed plus probable cases,Milwaukee County,1572,538,538,38,576
11-Oct-20,Confirmed cases,427,427,,10/12/2020,9/28/2020,confirmed plus probable cases,Milwaukee County,1572,311,311,23,334
10-Oct-20,Confirmed cases,412,412,,10/11/2020,9/27/2020,confirmed plus probable cases,Milwaukee County,1572,334,334,22,356
9-Oct-20,Confirmed cases,398,398,,10/10/2020,9/26/2020,confirmed plus probable cases,Milwaukee County,1572,397,397,38,435
8-Oct-20,Confirmed cases,380,380,,10/9/2020,9/25/2020,confirmed plus probable cases,Milwaukee County,1572,440,440,39,479
7-Oct-20,Confirmed cases,354,354,,10/8/2020,9/24/2020,confirmed plus probable cases,Milwaukee County,1572,418,418,42,460
6-Oct-20,Confirmed cases,331,331,,10/7/2020,9/23/2020,confirmed plus probable cases,Milwaukee County,1572,438,438,29,467
5-Oct-20,Confirmed cases,313,313,,10/6/2020,9/22/2020,confirmed plus probable cases,Milwaukee County,1572,414,414,44,458
4-Oct-20,Confirmed cases,296,296,,10/5/2020,9/21/2020,confirmed plus probable cases,Milwaukee County,1572,210,210,19,229
3-Oct-20,Confirmed cases,293,293,,10/4/2020,9/20/2020,confirmed plus probable cases,Milwaukee County,1572,241,241,20,261
2-Oct-20,Confirmed cases,286,286,,10/3/2020,9/19/2020,confirmed plus probable cases,Milwaukee County,1572,284,284,22,306
1-Oct-20,Confirmed cases,280,280,,10/2/2020,9/18/2020,confirmed plus probable cases,Milwaukee County,1572,277,277,23,300
30-Sep-20,Confirmed cases,275,275,,10/1/2020,9/17/2020,confirmed plus probable cases,Milwaukee County,1572,282,282,14,296
29-Sep-20,Confirmed cases,280,280,,9/30/2020,9/16/2020,confirmed plus probable cases,Milwaukee County,1572,321,321,21,342
28-Sep-20,Confirmed cases,273,273,,9/29/2020,9/15/2020,confirmed plus probable cases,Milwaukee County,1572,319,319,25,344
27-Sep-20,Confirmed cases,269,269,,9/28/2020,9/14/2020,confirmed plus probable cases,Milwaukee County,1572,183,183,20,203
26-Sep-20,Confirmed cases,264,264,,9/27/2020,9/13/2020,confirmed plus probable cases,Milwaukee County,1572,198,198,16,214
25-Sep-20,Confirmed cases,263,263,,9/26/2020,9/12/2020,confirmed plus probable cases,Milwaukee County,1572,241,241,22,263
24-Sep-20,Confirmed cases,254,254,,9/25/2020,9/11/2020,confirmed plus probable cases,Milwaukee County,1572,248,248,20,268
23-Sep-20,Confirmed cases,248,248,,9/24/2020,9/10/2020,confirmed plus probable cases,Milwaukee County,1572,312,312,19,331
22-Sep-20,Confirmed cases,236,236,,9/23/2020,9/9/2020,confirmed plus probable cases,Milwaukee County,1572,267,267,27,294
21-Sep-20,Confirmed cases,223,223,,9/22/2020,9/8/2020,confirmed plus probable cases,Milwaukee County,1572,286,286,28,314
20-Sep-20,Confirmed cases,208,208,,9/21/2020,9/7/2020,confirmed plus probable cases,Milwaukee County,1572,162,162,7,169
19-Sep-20,Confirmed cases,198,198,,9/20/2020,9/6/2020,confirmed plus probable cases,Milwaukee County,1572,186,186,17,203
18-Sep-20,Confirmed cases,186,186,,9/19/2020,9/5/2020,confirmed plus probable cases,Milwaukee County,1572,184,184,21,205
