Day of Epi Dt,Measure Names,7 Day Average (conf+prob) (TT),7 Day Average (conf+prob),7 Day Average (conf+prob),Prelim end date,Prelim start date,7 Day Average (TT Text),County Parameter Cum Curve,Max. Window Max Daily Cases,Measure Values,Confirmed Cases By Epi Dt,Probable By Epi Dt,Stacked Confirm + Probable cases
27-Oct-20,7-day average,4783,4783,4783,10/28/2020,10/14/2020,confirmed plus probable cases,Wisconsin,9572,,5911,298,6209
28-Oct-20,7-day average,4968,4968,4968,10/29/2020,10/15/2020,confirmed plus probable cases,Wisconsin,9572,,5988,251,6239
29-Oct-20,7-day average,5133,5133,5133,10/30/2020,10/16/2020,confirmed plus probable cases,Wisconsin,9572,,5538,302,5840
30-Oct-20,7-day average,5306,5306,5306,10/31/2020,10/17/2020,confirmed plus probable cases,Wisconsin,9572,,5597,293,5890
31-Oct-20,7-day average,5434,5434,5434,11/1/2020,10/18/2020,confirmed plus probable cases,Wisconsin,9572,,4142,169,4311
1-Nov-20,7-day average,5628,5628,5628,11/2/2020,10/19/2020,confirmed plus probable cases,Wisconsin,9572,,4320,248,4568
2-Nov-20,7-day average,5955,5955,5955,11/3/2020,10/20/2020,confirmed plus probable cases,Wisconsin,9572,,8218,412,8630
3-Nov-20,7-day average,6243,6243,6243,11/4/2020,10/21/2020,confirmed plus probable cases,Wisconsin,9572,,7841,386,8227
4-Nov-20,7-day average,6512,6512,6512,11/5/2020,10/22/2020,confirmed plus probable cases,Wisconsin,9572,,7749,373,8122
5-Nov-20,7-day average,6774,6774,6774,11/6/2020,10/23/2020,confirmed plus probable cases,Wisconsin,9572,,7248,423,7671
6-Nov-20,7-day average,7048,7048,7048,11/7/2020,10/24/2020,confirmed plus probable cases,Wisconsin,9572,,7399,410,7809
7-Nov-20,7-day average,7208,7208,7208,11/8/2020,10/25/2020,confirmed plus probable cases,Wisconsin,9572,,5139,292,5431
8-Nov-20,7-day average,7227,7227,7227,11/9/2020,10/26/2020,confirmed plus probable cases,Wisconsin,9572,,4428,277,4705
9-Nov-20,7-day average,7362,7362,7362,11/10/2020,10/27/2020,confirmed plus probable cases,Wisconsin,9572,,8942,630,9572
10-Nov-20,7-day average,7377,7377,7377,11/11/2020,10/28/2020,confirmed plus probable cases,Wisconsin,9572,,7813,518,8331
11-Nov-20,7-day average,7195,7195,7195,11/12/2020,10/29/2020,confirmed plus probable cases,Wisconsin,9572,,6108,738,6846
12-Nov-20,7-day average,7148,7148,7148,11/13/2020,10/30/2020,confirmed plus probable cases,Wisconsin,9572,,6610,733,7343
13-Nov-20,7-day average,6942,6942,6942,11/14/2020,10/31/2020,confirmed plus probable cases,Wisconsin,9572,,5734,634,6368
14-Nov-20,7-day average,6761,6761,6761,11/15/2020,11/1/2020,confirmed plus probable cases,Wisconsin,9572,,3837,331,4168
15-Nov-20,7-day average,6607,6607,6607,11/16/2020,11/2/2020,confirmed plus probable cases,Wisconsin,9572,,3314,310,3624
16-Nov-20,7-day average,6255,6255,6255,11/17/2020,11/3/2020,confirmed plus probable cases,Wisconsin,9572,,6381,726,7107
17-Nov-20,7-day average,5944,5944,5944,11/18/2020,11/4/2020,confirmed plus probable cases,Wisconsin,9572,,5529,626,6155
18-Nov-20,7-day average,5774,5774,5774,11/19/2020,11/5/2020,confirmed plus probable cases,Wisconsin,9572,,5066,593,5659
19-Nov-20,7-day average,5443,5443,5443,11/20/2020,11/6/2020,confirmed plus probable cases,Wisconsin,9572,,4472,549,5021
20-Nov-20,7-day average,5201,5201,5201,11/21/2020,11/7/2020,confirmed plus probable cases,Wisconsin,9572,,4108,567,4675
21-Nov-20,7-day average,5066,5066,5066,11/22/2020,11/8/2020,confirmed plus probable cases,Wisconsin,9572,,2920,307,3227
22-Nov-20,7-day average,4931,4931,4931,11/23/2020,11/9/2020,confirmed plus probable cases,Wisconsin,9572,,2442,237,2679
23-Nov-20,7-day average,4661,4661,4661,11/24/2020,11/10/2020,confirmed plus probable cases,Wisconsin,9572,,4650,565,5215
24-Nov-20,7-day average,4458,4458,4458,11/25/2020,11/11/2020,confirmed plus probable cases,Wisconsin,9572,,4258,478,4736
25-Nov-20,7-day average,4287,4287,4287,11/26/2020,11/12/2020,confirmed plus probable cases,Wisconsin,9572,,3995,462,4457
26-Nov-20,7-day average,3879,3879,3879,11/27/2020,11/13/2020,confirmed plus probable cases,Wisconsin,9572,,1948,217,2165
27-Nov-20,7-day average,3797,3797,3797,11/28/2020,11/14/2020,confirmed plus probable cases,Wisconsin,9572,,3764,339,4103
28-Nov-20,7-day average,3797,3797,3797,11/29/2020,11/15/2020,confirmed plus probable cases,Wisconsin,9572,,2959,267,3226
29-Nov-20,7-day average,3882,3882,3882,11/30/2020,11/16/2020,confirmed plus probable cases,Wisconsin,9572,,2949,324,3273
30-Nov-20,7-day average,4024,4024,4024,12/1/2020,11/17/2020,confirmed plus probable cases,Wisconsin,9572,,5484,728,6212
1-Dec-20,7-day average,4069,4069,4069,12/2/2020,11/18/2020,confirmed plus probable cases,Wisconsin,9572,,4396,653,5049
2-Dec-20,7-day average,4095,4095,4095,12/3/2020,11/19/2020,confirmed plus probable cases,Wisconsin,9572,,4006,637,4643
3-Dec-20,7-day average,4364,4364,4364,12/4/2020,11/20/2020,confirmed plus probable cases,Wisconsin,9572,,3414,628,4042
4-Dec-20,7-day average,4322,4322,4322,12/5/2020,11/21/2020,confirmed plus probable cases,Wisconsin,9572,,3294,515,3809
5-Dec-20,7-day average,4248,4248,4248,12/6/2020,11/22/2020,confirmed plus probable cases,Wisconsin,9572,,2411,297,2708
6-Dec-20,7-day average,4131,4131,4131,12/7/2020,11/23/2020,confirmed plus probable cases,Wisconsin,9572,,2149,306,2455
7-Dec-20,7-day average,3915,3915,3915,12/8/2020,11/24/2020,confirmed plus probable cases,Wisconsin,9572,,4050,655,4705
8-Dec-20,7-day average,3737,3737,3737,12/9/2020,11/25/2020,confirmed plus probable cases,Wisconsin,9572,,3283,514,3797
9-Dec-20,7-day average,3586,3586,3586,12/10/2020,11/26/2020,confirmed plus probable cases,Wisconsin,9572,,3087,504,3591
10-Dec-20,7-day average,3479,3479,3479,12/11/2020,11/27/2020,confirmed plus probable cases,Wisconsin,9572,,2811,479,3290
11-Dec-20,7-day average,3433,3433,3433,12/12/2020,11/28/2020,confirmed plus probable cases,Wisconsin,9572,,3011,478,3489
12-Dec-20,7-day average,3421,3421,3421,12/13/2020,11/29/2020,confirmed plus probable cases,Wisconsin,9572,,2299,323,2622
13-Dec-20,7-day average,3389,3389,3389,12/14/2020,11/30/2020,confirmed plus probable cases,Wisconsin,9572,,1900,331,2231
14-Dec-20,7-day average,3289,3289,3289,12/15/2020,12/1/2020,confirmed plus probable cases,Wisconsin,9572,,3339,664,4003
15-Dec-20,7-day average,3228,3228,3228,12/16/2020,12/2/2020,confirmed plus probable cases,Wisconsin,9572,,2829,547,3376
16-Dec-20,7-day average,3144,3144,3144,12/17/2020,12/3/2020,confirmed plus probable cases,Wisconsin,9572,,2525,475,3000
17-Dec-20,7-day average,3085,3085,3085,12/18/2020,12/4/2020,confirmed plus probable cases,Wisconsin,9572,,2405,472,2877
18-Dec-20,7-day average,2970,2970,2970,12/19/2020,12/5/2020,confirmed plus probable cases,Wisconsin,9572,,2286,398,2684
19-Dec-20,7-day average,2887,2887,2887,12/20/2020,12/6/2020,confirmed plus probable cases,Wisconsin,9572,,1761,282,2043
20-Dec-20,7-day average,2828,2828,2828,12/21/2020,12/7/2020,confirmed plus probable cases,Wisconsin,9572,,1566,247,1813
21-Dec-20,7-day average,2731,2731,2731,12/22/2020,12/8/2020,confirmed plus probable cases,Wisconsin,9572,,2850,477,3327
22-Dec-20,7-day average,2637,2637,2637,12/23/2020,12/9/2020,confirmed plus probable cases,Wisconsin,9572,,2371,344,2715
23-Dec-20,7-day average,2594,2594,2594,12/24/2020,12/10/2020,confirmed plus probable cases,Wisconsin,9572,,2348,357,2705
24-Dec-20,7-day average,2444,2444,2444,12/25/2020,12/11/2020,confirmed plus probable cases,Wisconsin,9572,,1602,225,1827
25-Dec-20,7-day average,2274,2274,2274,12/26/2020,12/12/2020,confirmed plus probable cases,Wisconsin,9572,,1342,149,1491
26-Dec-20,7-day average,2337,2337,2337,12/27/2020,12/13/2020,confirmed plus probable cases,Wisconsin,9572,,2208,273,2481
27-Dec-20,7-day average,2408,2408,2408,12/28/2020,12/14/2020,confirmed plus probable cases,Wisconsin,9572,,2023,289,2312
28-Dec-20,7-day average,2504,2504,2504,12/29/2020,12/15/2020,confirmed plus probable cases,Wisconsin,9572,,3538,465,4003
29-Dec-20,7-day average,2587,2587,2587,12/30/2020,12/16/2020,confirmed plus probable cases,Wisconsin,9572,,2920,371,3291
30-Dec-20,7-day average,2641,2641,2641,12/31/2020,12/17/2020,confirmed plus probable cases,Wisconsin,9572,,2740,347,3087
31-Dec-20,7-day average,2765,2765,2765,1/1/2021,12/18/2020,confirmed plus probable cases,Wisconsin,9572,,2326,364,2690
1-Jan-21,7-day average,2841,2841,2841,1/2/2021,12/19/2020,confirmed plus probable cases,Wisconsin,9572,,1718,308,2026
2-Jan-21,7-day average,2878,2878,2878,1/3/2021,12/20/2020,confirmed plus probable cases,Wisconsin,9572,,2406,335,2741
3-Jan-21,7-day average,2900,2900,2900,1/4/2021,12/21/2020,confirmed plus probable cases,Wisconsin,9572,,2072,396,2468
4-Jan-21,7-day average,2942,2942,2942,1/5/2021,12/22/2020,confirmed plus probable cases,Wisconsin,9572,,3620,677,4297
5-Jan-21,7-day average,2966,2966,2966,1/6/2021,12/23/2020,confirmed plus probable cases,Wisconsin,9572,,2890,568,3458
6-Jan-21,7-day average,2956,2956,2956,1/7/2021,12/24/2020,confirmed plus probable cases,Wisconsin,9572,,2541,473,3014
7-Jan-21,7-day average,2947,2947,2947,1/8/2021,12/25/2020,confirmed plus probable cases,Wisconsin,9572,,2178,448,2626
8-Jan-21,7-day average,3020,3020,3020,1/9/2021,12/26/2020,confirmed plus probable cases,Wisconsin,9572,,2164,372,2536
9-Jan-21,7-day average,2908,2908,2908,1/10/2021,12/27/2020,confirmed plus probable cases,Wisconsin,9572,,1684,274,1958
10-Jan-21,7-day average,2798,2798,2798,1/11/2021,12/28/2020,confirmed plus probable cases,Wisconsin,9572,,1445,256,1701
11-Jan-21,7-day average,2668,2668,2668,1/12/2021,12/29/2020,confirmed plus probable cases,Wisconsin,9572,,2808,575,3383
12-Jan-21,7-day average,2523,2523,2523,1/13/2021,12/30/2020,confirmed plus probable cases,Wisconsin,9572,,2059,387,2446
13-Jan-21,7-day average,2428,2428,2428,1/14/2021,12/31/2020,confirmed plus probable cases,Wisconsin,9572,,1948,401,2349
14-Jan-21,7-day average,2346,2346,2346,1/15/2021,1/1/2021,confirmed plus probable cases,Wisconsin,9572,,1708,346,2054
15-Jan-21,7-day average,2267,2267,2267,1/16/2021,1/2/2021,confirmed plus probable cases,Wisconsin,9572,,1619,359,1978
16-Jan-21,7-day average,2204,2204,2204,1/17/2021,1/3/2021,confirmed plus probable cases,Wisconsin,9572,,1273,247,1520
17-Jan-21,7-day average,2151,2151,2151,1/18/2021,1/4/2021,confirmed plus probable cases,Wisconsin,9572,,1111,221,1332
18-Jan-21,7-day average,1978,1978,1978,1/19/2021,1/5/2021,confirmed plus probable cases,Wisconsin,9572,,1798,370,2168
19-Jan-21,7-day average,1923,1923,1923,1/20/2021,1/6/2021,confirmed plus probable cases,Wisconsin,9572,,1756,306,2062
20-Jan-21,7-day average,1854,1854,1854,1/21/2021,1/7/2021,confirmed plus probable cases,Wisconsin,9572,,1588,276,1864
21-Jan-21,7-day average,1811,1811,1811,1/22/2021,1/8/2021,confirmed plus probable cases,Wisconsin,9572,,1465,293,1758
22-Jan-21,7-day average,1759,1759,1759,1/23/2021,1/9/2021,confirmed plus probable cases,Wisconsin,9572,,1367,245,1612
23-Jan-21,7-day average,1720,1720,1720,1/24/2021,1/10/2021,confirmed plus probable cases,Wisconsin,9572,,1098,148,1246
24-Jan-21,7-day average,1691,1691,1691,1/25/2021,1/11/2021,confirmed plus probable cases,Wisconsin,9572,,988,140,1128
25-Jan-21,7-day average,1653,1653,1653,1/26/2021,1/12/2021,confirmed plus probable cases,Wisconsin,9572,,1626,276,1902
26-Jan-21,7-day average,1572,1572,1572,1/27/2021,1/13/2021,confirmed plus probable cases,Wisconsin,9572,,1297,198,1495
27-Jan-21,7-day average,1531,1531,1531,1/28/2021,1/14/2021,confirmed plus probable cases,Wisconsin,9572,,1328,249,1577
28-Jan-21,7-day average,1468,1468,1468,1/29/2021,1/15/2021,confirmed plus probable cases,Wisconsin,9572,,1124,195,1319
29-Jan-21,7-day average,1433,1433,1433,1/30/2021,1/16/2021,confirmed plus probable cases,Wisconsin,9572,,1159,205,1364
30-Jan-21,7-day average,1394,1394,1394,1/31/2021,1/17/2021,confirmed plus probable cases,Wisconsin,9572,,853,126,979
31-Jan-21,7-day average,1359,1359,1359,2/1/2021,1/18/2021,confirmed plus probable cases,Wisconsin,9572,,757,120,877
1-Feb-21,7-day average,1310,1310,1310,2/2/2021,1/19/2021,confirmed plus probable cases,Wisconsin,9572,,1339,225,1564
2-Feb-21,7-day average,1266,1266,1266,2/3/2021,1/20/2021,confirmed plus probable cases,Wisconsin,9572,,1010,174,1184
3-Feb-21,7-day average,1206,1206,1206,2/4/2021,1/21/2021,confirmed plus probable cases,Wisconsin,9572,,976,184,1160
4-Feb-21,7-day average,1157,1157,1157,2/5/2021,1/22/2021,confirmed plus probable cases,Wisconsin,9572,,841,135,976
5-Feb-21,7-day average,1100,1100,1100,2/6/2021,1/23/2021,confirmed plus probable cases,Wisconsin,9572,,817,147,964
6-Feb-21,7-day average,1058,1058,1058,2/7/2021,1/24/2021,confirmed plus probable cases,Wisconsin,9572,,585,98,683
7-Feb-21,7-day average,1023,1023,1023,2/8/2021,1/25/2021,confirmed plus probable cases,Wisconsin,9572,,532,104,636
8-Feb-21,7-day average,940,940,940,2/9/2021,1/26/2021,confirmed plus probable cases,Wisconsin,9572,,824,153,977
9-Feb-21,7-day average,902,902,902,2/10/2021,1/27/2021,confirmed plus probable cases,Wisconsin,9572,,786,136,922
10-Feb-21,7-day average,870,870,870,2/11/2021,1/28/2021,confirmed plus probable cases,Wisconsin,9572,,824,113,937
11-Feb-21,7-day average,829,829,829,2/12/2021,1/29/2021,confirmed plus probable cases,Wisconsin,9572,,578,107,685
12-Feb-21,7-day average,785,785,785,2/13/2021,1/30/2021,confirmed plus probable cases,Wisconsin,9572,,550,107,657
13-Feb-21,7-day average,763,763,763,2/14/2021,1/31/2021,confirmed plus probable cases,Wisconsin,9572,,446,84,530
14-Feb-21,7-day average,744,744,744,2/15/2021,2/1/2021,confirmed plus probable cases,Wisconsin,9572,,447,53,500
15-Feb-21,7-day average,717,717,717,2/16/2021,2/2/2021,confirmed plus probable cases,Wisconsin,9572,,636,153,789
16-Feb-21,7-day average,696,696,696,2/17/2021,2/3/2021,confirmed plus probable cases,Wisconsin,9572,,644,131,775
17-Feb-21,7-day average,658,658,658,2/18/2021,2/4/2021,confirmed plus probable cases,Wisconsin,9572,,567,105,672
18-Feb-21,7-day average,647,647,647,2/19/2021,2/5/2021,confirmed plus probable cases,Wisconsin,9572,,514,97,611
19-Feb-21,7-day average,624,624,624,2/20/2021,2/6/2021,confirmed plus probable cases,Wisconsin,9572,,398,99,497
20-Feb-21,7-day average,588,588,588,2/21/2021,2/7/2021,confirmed plus probable cases,Wisconsin,9572,,242,33,275
21-Feb-21,7-day average,543,543,543,2/22/2021,2/8/2021,confirmed plus probable cases,Wisconsin,9572,,153,34,187
22-Feb-21,7-day average,485,485,485,2/23/2021,2/9/2021,confirmed plus probable cases,Wisconsin,9572,,291,88,379
23-Feb-21,7-day average,384,384,384,2/24/2021,2/10/2021,confirmed plus probable cases,Wisconsin,9572,,41,27,68
