OBJECTID,GEOID,GEO,NAME,LoadDttm,NEGATIVE,POSITIVE,HOSP_YES,HOSP_NO,HOSP_UNK,POS_FEM,POS_MALE,POS_OTH,POS_0_9,POS_10_19,POS_20_29,POS_30_39,POS_40_49,POS_50_59,POS_60_69,POS_70_79,POS_80_89,POS_90,DEATHS,DTHS_FEM,DTHS_MALE,DTHS_OTH,DTHS_0_9,DTHS_10_19,DTHS_20_29,DTHS_30_39,DTHS_40_49,DTHS_50_59,DTHS_60_69,DTHS_70_79,DTHS_80_89,DTHS_90,IP_Y_0_9,IP_Y_10_19,IP_Y_20_29,IP_Y_30_39,IP_Y_40_49,IP_Y_50_59,IP_Y_60_69,IP_Y_70_79,IP_Y_80_89,IP_Y_90,IP_N_0_9,IP_N_10_19,IP_N_20_29,IP_N_30_39,IP_N_40_49,IP_N_50_59,IP_N_60_69,IP_N_70_79,IP_N_80_89,IP_N_90,IP_U_0_9,IP_U_10_19,IP_U_20_29,IP_U_30_39,IP_U_40_49,IP_U_50_59,IP_U_60_69,IP_U_70_79,IP_U_80_89,IP_U_90,IC_YES,IC_Y_0_9,IC_Y_10_19,IC_Y_20_29,IC_Y_30_39,IC_Y_40_49,IC_Y_50_59,IC_Y_60_69,IC_Y_70_79,IC_Y_80_89,IC_Y_90,POS_AIAN,POS_ASN,POS_BLK,POS_WHT,POS_MLTOTH,POS_UNK,POS_E_HSP,POS_E_NHSP,POS_E_UNK,DTH_AIAN,DTH_ASN,DTH_BLK,DTH_WHT,DTH_MLTOTH,DTH_UNK,DTH_E_HSP,DTH_E_NHSP,DTH_E_UNK,POS_HC_Y,POS_HC_N,POS_HC_UNK,DTH_NEW,POS_NEW,NEG_NEW,TEST_NEW,DATE
64728,55079,County,Milwaukee,2020/04/09 19:00:00+00,6398.0,1484,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,67.0,241.0,308.0,2020/04/09 14:00:00+00
64729,55081,County,Monroe,2020/04/09 19:00:00+00,351.0,6,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,16.0,17.0,2020/04/09 14:00:00+00
64730,55083,County,Oconto,2020/04/09 19:00:00+00,119.0,3,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,8.0,9.0,2020/04/09 14:00:00+00
64731,55085,County,Oneida,2020/04/09 19:00:00+00,147.0,5,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,2020/04/09 14:00:00+00
64732,55087,County,Outagamie,2020/04/09 19:00:00+00,480.0,26,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,8.0,9.0,2020/04/09 14:00:00+00
64733,55089,County,Ozaukee,2020/04/09 19:00:00+00,451.0,71,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,27.0,28.0,2020/04/09 14:00:00+00
64734,55091,County,Pepin,2020/04/09 19:00:00+00,66.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,2020/04/09 14:00:00+00
64735,55093,County,Pierce,2020/04/09 19:00:00+00,225.0,7,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,10.0,2020/04/09 14:00:00+00
64736,55095,County,Polk,2020/04/09 19:00:00+00,110.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,2020/04/09 14:00:00+00
64737,55097,County,Portage,2020/04/09 19:00:00+00,151.0,4,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,7.0,2020/04/09 14:00:00+00
64738,55099,County,Price,2020/04/09 19:00:00+00,36.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,2020/04/09 14:00:00+00
64739,55101,County,Racine,2020/04/09 19:00:00+00,810.0,84,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,42.0,49.0,2020/04/09 14:00:00+00
64740,55103,County,Richland,2020/04/09 19:00:00+00,151.0,3,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,2020/04/09 14:00:00+00
64741,55105,County,Rock,2020/04/09 19:00:00+00,888.0,47,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,33.0,38.0,2020/04/09 14:00:00+00
64742,55107,County,Rusk,2020/04/09 19:00:00+00,62.0,3,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,6.0,2020/04/09 14:00:00+00
64743,55109,County,St. Croix,2020/04/09 19:00:00+00,206.0,7,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,16.0,16.0,2020/04/09 14:00:00+00
64744,55111,County,Sauk,2020/04/09 19:00:00+00,345.0,21,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,11.0,12.0,2020/04/09 14:00:00+00
64745,55113,County,Sawyer,2020/04/09 19:00:00+00,90.0,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,4.0,5.0,2020/04/09 14:00:00+00
64746,55115,County,Shawano,2020/04/09 19:00:00+00,136.0,4,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,2020/04/09 14:00:00+00
64747,55117,County,Sheboygan,2020/04/09 19:00:00+00,478.0,31,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.0,13.0,2020/04/09 14:00:00+00
64748,55119,County,Taylor,2020/04/09 19:00:00+00,51.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,2020/04/09 14:00:00+00
64749,55121,County,Trempealeau,2020/04/09 19:00:00+00,223.0,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.0,12.0,2020/04/09 14:00:00+00
64750,55123,County,Vernon,2020/04/09 19:00:00+00,178.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,10.0,2020/04/09 14:00:00+00
64751,55125,County,Vilas,2020/04/09 19:00:00+00,64.0,4,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,2020/04/09 14:00:00+00
64752,55127,County,Walworth,2020/04/09 19:00:00+00,344.0,28,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,24.0,29.0,2020/04/09 14:00:00+00
64753,55129,County,Washburn,2020/04/09 19:00:00+00,70.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,2020/04/09 14:00:00+00
64754,55131,County,Washington,2020/04/09 19:00:00+00,884.0,63,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,59.0,60.0,2020/04/09 14:00:00+00
64755,55133,County,Waukesha,2020/04/09 19:00:00+00,1882.0,184,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,102.0,112.0,2020/04/09 14:00:00+00
64756,55135,County,Waupaca,2020/04/09 19:00:00+00,144.0,3,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,3.0,2020/04/09 14:00:00+00
64757,55137,County,Waushara,2020/04/09 19:00:00+00,62.0,2,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,2.0,2020/04/09 14:00:00+00
64758,55139,County,Winnebago,2020/04/09 19:00:00+00,539.0,25,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,27.0,28.0,2020/04/09 14:00:00+00
64759,55141,County,Wood,2020/04/09 19:00:00+00,237.0,2,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,2020/04/09 14:00:00+00
64760,55,State,WI,2020/04/10 19:00:00+00,33225.0,3068,904.0,1561.0,603.0,1622.0,1446.0,,13.0,36.0,343.0,433.0,497.0,594.0,566.0,351.0,178.0,57.0,128,49.0,79.0,,0.0,0.0,0.0,3.0,2.0,15.0,24.0,42.0,27.0,15.0,3.0,2.0,25.0,60.0,95.0,166.0,217.0,190.0,120.0,26.0,8.0,25.0,255.0,299.0,303.0,299.0,245.0,89.0,29.0,9.0,2.0,9.0,63.0,74.0,99.0,129.0,104.0,72.0,29.0,22.0,247.0,0.0,0.0,4.0,14.0,23.0,45.0,73.0,56.0,27.0,5.0,28.0,71.0,812.0,1535.0,60.0,562.0,313.0,2085.0,670.0,1.0,4.0,56.0,65.0,0.0,2.0,3.0,122.0,3.0,,,,17.0,183.0,1801.0,1984.0,2020/04/10 14:00:00+00
64761,55001,County,Adams,2020/04/10 19:00:00+00,75.0,2,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,2020/04/10 14:00:00+00
64762,55003,County,Ashland,2020/04/10 19:00:00+00,57.0,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2020/04/10 14:00:00+00
64763,55005,County,Barron,2020/04/10 19:00:00+00,406.0,6,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,37.0,38.0,2020/04/10 14:00:00+00
64764,55007,County,Bayfield,2020/04/10 19:00:00+00,80.0,3,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,9.0,2020/04/10 14:00:00+00
64765,55009,County,Brown,2020/04/10 19:00:00+00,724.0,55,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,68.0,73.0,2020/04/10 14:00:00+00
64766,55011,County,Buffalo,2020/04/10 19:00:00+00,105.0,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,2020/04/10 14:00:00+00
64767,55013,County,Burnett,2020/04/10 19:00:00+00,45.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,2020/04/10 14:00:00+00
64768,55015,County,Calumet,2020/04/10 19:00:00+00,163.0,4,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,19.0,19.0,2020/04/10 14:00:00+00
64769,55017,County,Chippewa,2020/04/10 19:00:00+00,539.0,18,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,39.0,40.0,2020/04/10 14:00:00+00
64770,55019,County,Clark,2020/04/10 19:00:00+00,94.0,7,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,2020/04/10 14:00:00+00
64771,55021,County,Columbia,2020/04/10 19:00:00+00,442.0,24,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1.0,13.0,12.0,2020/04/10 14:00:00+00
64772,55023,County,Crawford,2020/04/10 19:00:00+00,113.0,3,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,6.0,7.0,2020/04/10 14:00:00+00
64773,55025,County,Dane,2020/04/10 19:00:00+00,5317.0,313,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,151.0,157.0,2020/04/10 14:00:00+00
64774,55027,County,Dodge,2020/04/10 19:00:00+00,461.0,18,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,35.0,37.0,2020/04/10 14:00:00+00
64775,55029,County,Door,2020/04/10 19:00:00+00,92.0,8,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,2020/04/10 14:00:00+00
64776,55031,County,Douglas,2020/04/10 19:00:00+00,256.0,7,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,26.0,26.0,2020/04/10 14:00:00+00
64777,55033,County,Dunn,2020/04/10 19:00:00+00,512.0,8,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,31.0,32.0,2020/04/10 14:00:00+00
64778,55035,County,Eau Claire,2020/04/10 19:00:00+00,1051.0,21,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,102.0,102.0,2020/04/10 14:00:00+00
64779,55037,County,Florence,2020/04/10 19:00:00+00,5.0,2,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2020/04/10 14:00:00+00
64780,55039,County,Fond du Lac,2020/04/10 19:00:00+00,815.0,52,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,29.0,32.0,2020/04/10 14:00:00+00
64781,55041,County,Forest,2020/04/10 19:00:00+00,23.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,2020/04/10 14:00:00+00
64782,55043,County,Grant,2020/04/10 19:00:00+00,217.0,4,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,13.0,13.0,2020/04/10 14:00:00+00
64783,55045,County,Green,2020/04/10 19:00:00+00,177.0,9,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,10.0,2020/04/10 14:00:00+00
64784,55047,County,Green Lake,2020/04/10 19:00:00+00,85.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,6.0,2020/04/10 14:00:00+00
64785,55049,County,Iowa,2020/04/10 19:00:00+00,138.0,4,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,2020/04/10 14:00:00+00
64786,55051,County,Iron,2020/04/10 19:00:00+00,18.0,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2020/04/10 14:00:00+00
64787,55053,County,Jackson,2020/04/10 19:00:00+00,110.0,10,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,12.0,15.0,2020/04/10 14:00:00+00
64788,55055,County,Jefferson,2020/04/10 19:00:00+00,435.0,21,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,26.0,28.0,2020/04/10 14:00:00+00
64789,55057,County,Juneau,2020/04/10 19:00:00+00,182.0,5,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,2020/04/10 14:00:00+00
64790,55059,County,Kenosha,2020/04/10 19:00:00+00,1074.0,147,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,61.0,73.0,2020/04/10 14:00:00+00
64791,55061,County,Kewaunee,2020/04/10 19:00:00+00,55.0,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,7.0,2020/04/10 14:00:00+00
64792,55063,County,La Crosse,2020/04/10 19:00:00+00,1098.0,25,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,69.0,71.0,2020/04/10 14:00:00+00
64793,55065,County,Lafayette,2020/04/10 19:00:00+00,50.0,2,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,2020/04/10 14:00:00+00
64794,55067,County,Langlade,2020/04/10 19:00:00+00,51.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,2020/04/10 14:00:00+00
64795,55069,County,Lincoln,2020/04/10 19:00:00+00,105.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,2020/04/10 14:00:00+00
64796,55071,County,Manitowoc,2020/04/10 19:00:00+00,158.0,3,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.0,13.0,2020/04/10 14:00:00+00
64797,55073,County,Marathon,2020/04/10 19:00:00+00,348.0,12,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14.0,14.0,2020/04/10 14:00:00+00
64798,55075,County,Marinette,2020/04/10 19:00:00+00,122.0,3,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.0,13.0,2020/04/10 14:00:00+00
64799,55077,County,Marquette,2020/04/10 19:00:00+00,92.0,2,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,2020/04/10 14:00:00+00
64800,55078,County,Menominee,2020/04/10 19:00:00+00,8.0,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2020/04/10 14:00:00+00
64801,55079,County,Milwaukee,2020/04/10 19:00:00+00,6760.0,1575,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,91.0,362.0,453.0,2020/04/10 14:00:00+00
64802,55081,County,Monroe,2020/04/10 19:00:00+00,371.0,8,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,20.0,22.0,2020/04/10 14:00:00+00
64803,55083,County,Oconto,2020/04/10 19:00:00+00,130.0,3,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,11.0,11.0,2020/04/10 14:00:00+00
64804,55085,County,Oneida,2020/04/10 19:00:00+00,149.0,5,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,2020/04/10 14:00:00+00
64805,55087,County,Outagamie,2020/04/10 19:00:00+00,525.0,29,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,45.0,48.0,2020/04/10 14:00:00+00
64806,55089,County,Ozaukee,2020/04/10 19:00:00+00,503.0,71,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,52.0,52.0,2020/04/10 14:00:00+00
64807,55091,County,Pepin,2020/04/10 19:00:00+00,69.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,2020/04/10 14:00:00+00
64808,55093,County,Pierce,2020/04/10 19:00:00+00,234.0,7,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,9.0,2020/04/10 14:00:00+00
